index,CITY,STATE,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,MAKE,MODEL,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_INBOTH,FATAL_CARPPL,FATAL_OTHPPL,FATAL_INAUTO,FATAL_DEGREE,DAMAGE_500_OR_LESS,DAMAGE_501_1500,DAMAGE_OVER_1500,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE
35153,CHICAGO,IL,60620,30.0,0.0,-1.0,0.0,1,13,72,2007.0,1,4,1,3.0,35,1,1,1,1,2,1,1,1,0,2,2,18,4,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
35154,CHICAGO,IL,60620,30.0,0.0,-1.0,0.0,1,19,238,2004.0,1,1,2,4.0,35,1,1,1,1,2,1,1,1,0,2,2,18,4,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
35529,CHICAGO,IL,60609,25.0,0.0,3.0,0.0,1,18,307,1988.0,1,4,1,10.0,30,2,1,1,1,1,1,1,1,0,1,2,7,4,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,1
35530,CHICAGO,IL,60609,25.0,0.0,3.0,0.0,1,11,75,2001.0,1,3,1,1.0,30,2,1,1,1,1,1,1,1,0,1,2,7,4,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,1
35531,CHICAGO,IL,60608,28.0,0.0,0.0,0.0,1,18,307,1988.0,1,4,1,10.0,30,2,1,1,1,1,1,1,1,0,1,2,7,4,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,0,1
35532,CHICAGO,IL,60608,28.0,0.0,0.0,0.0,1,11,75,2001.0,1,3,1,1.0,30,2,1,1,1,1,1,1,1,0,1,2,7,4,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,0,1
36449,CHICAGO,IL,60630,36.0,-1.0,5.0,0.0,1,-1,39,2010.0,-1,3,12,-1.0,30,1,1,1,2,2,1,1,1,0,1,2,22,2,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
36450,CHICAGO,IL,60630,36.0,-1.0,5.0,0.0,1,1,77,2013.0,1,3,1,4.0,30,1,1,1,2,2,1,1,1,0,1,2,22,2,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
36451,CHICAGO,IL,60651,48.0,0.0,0.0,0.0,1,-1,39,2010.0,-1,3,12,-1.0,30,1,1,1,2,2,1,1,1,0,1,2,22,2,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36452,CHICAGO,IL,60651,48.0,0.0,0.0,0.0,1,1,77,2013.0,1,3,1,4.0,30,1,1,1,2,2,1,1,1,0,1,2,22,2,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36490,CHICAGO,IL,60618,36.0,0.0,2.0,0.0,1,5,13,2014.0,1,4,1,4.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36491,CHICAGO,IL,60618,36.0,0.0,2.0,0.0,1,2,188,2004.0,1,1,1,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36492,CHICAGO,IL,60618,36.0,0.0,2.0,0.0,1,1,49,2010.0,4,6,2,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36493,CHICAGO,IL,60618,36.0,0.0,2.0,0.0,1,2,9,2010.0,1,4,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36494,CHICAGO,IL,60618,36.0,0.0,2.0,0.0,1,8,55,2010.0,1,2,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36495,CHICAGO,IL,60618,36.0,0.0,2.0,0.0,1,21,60,2016.0,4,2,1,3.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36496,AURORA,IL,60505,31.0,0.0,0.0,0.0,1,5,13,2014.0,1,4,1,4.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36497,AURORA,IL,60505,31.0,0.0,0.0,0.0,1,2,188,2004.0,1,1,1,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36498,AURORA,IL,60505,31.0,0.0,0.0,0.0,1,1,49,2010.0,4,6,2,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36499,AURORA,IL,60505,31.0,0.0,0.0,0.0,1,2,9,2010.0,1,4,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36500,AURORA,IL,60505,31.0,0.0,0.0,0.0,1,8,55,2010.0,1,2,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36501,AURORA,IL,60505,31.0,0.0,0.0,0.0,1,21,60,2016.0,4,2,1,3.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36502,BELLWOOD,IL,60104,40.0,0.0,0.0,0.0,1,5,13,2014.0,1,4,1,4.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36503,BELLWOOD,IL,60104,40.0,0.0,0.0,0.0,1,2,188,2004.0,1,1,1,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36504,BELLWOOD,IL,60104,40.0,0.0,0.0,0.0,1,1,49,2010.0,4,6,2,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36505,BELLWOOD,IL,60104,40.0,0.0,0.0,0.0,1,2,9,2010.0,1,4,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36506,BELLWOOD,IL,60104,40.0,0.0,0.0,0.0,1,8,55,2010.0,1,2,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36507,BELLWOOD,IL,60104,40.0,0.0,0.0,0.0,1,21,60,2016.0,4,2,1,3.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36508,CHICAGO,IL,60618,36.0,0.0,0.0,0.0,1,5,13,2014.0,1,4,1,4.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36509,CHICAGO,IL,60618,36.0,0.0,0.0,0.0,1,2,188,2004.0,1,1,1,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36510,CHICAGO,IL,60618,36.0,0.0,0.0,0.0,1,1,49,2010.0,4,6,2,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36511,CHICAGO,IL,60618,36.0,0.0,0.0,0.0,1,2,9,2010.0,1,4,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36512,CHICAGO,IL,60618,36.0,0.0,0.0,0.0,1,8,55,2010.0,1,2,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36513,CHICAGO,IL,60618,36.0,0.0,0.0,0.0,1,21,60,2016.0,4,2,1,3.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36514,CHICAGO,IL,60634,59.0,0.0,0.0,0.0,1,5,13,2014.0,1,4,1,4.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36515,CHICAGO,IL,60634,59.0,0.0,0.0,0.0,1,2,188,2004.0,1,1,1,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36516,CHICAGO,IL,60634,59.0,0.0,0.0,0.0,1,1,49,2010.0,4,6,2,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36517,CHICAGO,IL,60634,59.0,0.0,0.0,0.0,1,2,9,2010.0,1,4,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36518,CHICAGO,IL,60634,59.0,0.0,0.0,0.0,1,8,55,2010.0,1,2,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36519,CHICAGO,IL,60634,59.0,0.0,0.0,0.0,1,21,60,2016.0,4,2,1,3.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36520,GLEN_ELLYN,IL,60137,49.0,-1.0,0.0,0.0,1,5,13,2014.0,1,4,1,4.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36521,GLEN_ELLYN,IL,60137,49.0,-1.0,0.0,0.0,1,2,188,2004.0,1,1,1,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36522,GLEN_ELLYN,IL,60137,49.0,-1.0,0.0,0.0,1,1,49,2010.0,4,6,2,1.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36523,GLEN_ELLYN,IL,60137,49.0,-1.0,0.0,0.0,1,2,9,2010.0,1,4,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36524,GLEN_ELLYN,IL,60137,49.0,-1.0,0.0,0.0,1,8,55,2010.0,1,2,1,5.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36525,GLEN_ELLYN,IL,60137,49.0,-1.0,0.0,0.0,1,21,60,2016.0,4,2,1,3.0,30,1,1,1,1,1,6,1,1,-1,2,6,13,6,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
36727,CHICAGO,IL,60618,36.0,0.0,1.0,0.0,1,10,26,2013.0,1,1,1,1.0,30,2,0,1,1,6,0,1,2,0,1,2,15,5,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,0,1
36728,CHICAGO,IL,60618,36.0,0.0,1.0,0.0,1,5,7,2007.0,1,3,1,4.0,30,2,0,1,1,6,0,1,2,0,1,2,15,5,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,0,1
36729,DOLTON,IL,60419,27.0,0.0,0.0,0.0,1,10,26,2013.0,1,1,1,1.0,30,2,0,1,1,6,0,1,2,0,1,2,15,5,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,0,1
36730,DOLTON,IL,60419,27.0,0.0,0.0,0.0,1,5,7,2007.0,1,3,1,4.0,30,2,0,1,1,6,0,1,2,0,1,2,15,5,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,0,1
37179,CHICAGO,IL,60616,22.0,0.0,0.0,0.0,1,3,3,2010.0,1,4,1,5.0,30,1,1,1,4,1,1,1,1,0,1,2,0,7,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
37180,CHICAGO,IL,60616,22.0,0.0,0.0,0.0,1,25,114,2016.0,1,1,1,1.0,30,1,1,1,4,1,1,1,1,0,1,2,0,7,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
37247,CHICAGO,IL,60616,38.0,0.0,3.0,0.0,1,18,105,2001.0,-1,4,1,1.0,30,1,1,1,1,2,2,1,1,0,2,2,12,7,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
37251,CHICAGO,IL,60616,48.0,0.0,0.0,0.0,1,18,105,2001.0,-1,4,1,1.0,30,1,1,1,1,2,2,1,1,0,2,2,12,7,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
37252,CHICAGO,IL,60616,48.0,0.0,0.0,0.0,1,1,195,2008.0,3,6,2,3.0,30,1,1,1,1,2,2,1,1,0,2,2,12,7,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
37551,CHICAGO,IL,60647,22.0,0.0,0.0,0.0,1,2,1,2020.0,3,1,1,6.0,30,1,1,1,1,1,1,1,2,0,3,2,11,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,1
37678,CHICAGO,IL,60620,30.0,0.0,0.0,0.0,1,-1,39,2010.0,1,3,1,-1.0,30,2,1,1,1,9,1,1,1,0,1,2,14,6,5,2020,0.0,0.0,0.0,1.0,1.0,1,0,0,1,1,1,1
37811,ADDISON,IL,60101,33.0,0.0,0.0,0.0,1,2,220,2017.0,1,2,1,11.0,30,2,1,1,1,2,0,1,1,0,2,2,16,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
37836,CHICAGO,IL,60625,50.0,0.0,0.0,0.0,1,3,12,2020.0,1,4,1,7.0,30,1,1,1,1,4,1,1,1,0,2,2,17,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,1
37865,MIDLOTHIAN,IL,60445,19.0,-1.0,3.0,0.0,1,5,1,2007.0,6,3,1,6.0,30,1,1,1,1,1,1,1,1,0,1,2,15,6,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
37866,MIDLOTHIAN,IL,60445,19.0,-1.0,3.0,0.0,1,9,37,2017.0,1,2,1,1.0,30,1,1,1,1,1,1,1,1,0,1,2,15,6,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
37867,CHICAGO,IL,60617,18.0,0.0,0.0,0.0,1,5,1,2007.0,6,3,1,6.0,30,1,1,1,1,1,1,1,1,0,1,2,15,6,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
37868,CHICAGO,IL,60617,18.0,0.0,0.0,0.0,1,9,37,2017.0,1,2,1,1.0,30,1,1,1,1,1,1,1,1,0,1,2,15,6,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
38292,CHICAGO,IL,60610,24.0,0.0,0.0,0.0,1,6,85,2019.0,1,4,1,1.0,30,1,1,1,1,1,0,1,1,0,3,2,14,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1
38293,CHICAGO,IL,60610,24.0,0.0,0.0,0.0,1,18,91,2013.0,2,1,1,10.0,30,1,1,1,1,1,0,1,1,0,3,2,14,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1
38360,CHICAGO,IL,60624,23.0,-1.0,5.0,0.0,1,1,4,2006.0,1,7,15,8.0,40,1,1,1,1,2,0,1,1,0,3,2,14,5,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,0,1
38361,CHICAGO,IL,60624,23.0,-1.0,5.0,0.0,1,1,14,2020.0,1,1,1,4.0,40,1,1,1,1,2,0,1,1,0,3,2,14,5,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,0,1
38362,CHICAGO,IL,60644,27.0,0.0,0.0,0.0,1,1,4,2006.0,1,7,15,8.0,40,1,1,1,1,2,0,1,1,0,3,2,14,5,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,0,1
38363,CHICAGO,IL,60644,27.0,0.0,0.0,0.0,1,1,14,2020.0,1,1,1,4.0,40,1,1,1,1,2,0,1,1,0,3,2,14,5,5,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,0,1
38413,CHICAGO,IL,60644,38.0,0.0,3.0,0.0,1,11,1,2004.0,-1,1,1,1.0,30,2,1,1,2,5,0,1,1,0,1,2,3,7,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,1
38415,CHICAGO,IL,60644,59.0,-1.0,0.0,2.0,1,11,1,2004.0,-1,1,1,1.0,30,2,1,1,2,5,0,1,1,0,1,2,3,7,5,2020,0.0,0.0,0.0,0.0,3.0,0,0,1,1,1,1,1
38502,CHICAGO,IL,60634,38.0,0.0,0.0,0.0,1,7,10,2015.0,1,5,2,3.0,30,1,1,1,1,2,0,1,1,0,3,2,11,7,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,0
38680,CHICAGO,IL,60628,36.9,0.0,2.0,0.0,1,-1,2,2011.0,-1,4,1,4.0,25,0,0,1,1,5,2,1,1,0,2,2,16,7,5,2020,1.0,0.0,0.0,0.0,2.0,1,0,0,1,1,1,1
38682,CHICAGO,IL,60645,57.0,-1.0,0.0,0.0,1,-1,2,2011.0,-1,4,1,4.0,25,0,0,1,1,5,2,1,1,0,2,2,16,7,5,2020,0.0,0.0,0.0,0.0,2.0,1,0,0,0,1,1,1
38889,WAUKEGAN,IL,60087,19.0,0.0,8.0,0.0,1,8,15,2007.0,1,3,2,5.0,30,0,0,1,2,2,3,1,1,0,1,2,22,7,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
38890,WAUKEGAN,IL,60087,19.0,0.0,8.0,0.0,1,54,314,2006.0,1,3,2,4.0,30,0,0,1,2,2,3,1,1,0,1,2,22,7,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
38891,CHICAGO,IL,60615,22.0,0.0,-1.0,0.0,1,8,15,2007.0,1,3,2,5.0,30,0,0,1,2,2,3,1,1,0,1,2,22,7,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
38892,CHICAGO,IL,60615,22.0,0.0,-1.0,0.0,1,54,314,2006.0,1,3,2,4.0,30,0,0,1,2,2,3,1,1,0,1,2,22,7,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,1
39021,DOLTON,IL,60419,29.0,0.0,0.0,0.0,1,12,32,2019.0,1,3,3,2.0,30,1,1,1,1,3,2,1,1,0,3,2,9,6,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,1,1
39188,CHICAGO,IL,60644,32.0,-1.0,9.0,0.0,1,1,54,2019.0,4,1,4,3.0,30,2,1,1,5,10,4,4,1,0,2,1,5,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
39277,CHICAGO,IL,60644,38.0,0.0,3.0,0.0,1,3,3,2010.0,1,3,1,1.0,30,1,1,1,1,1,1,1,1,-1,1,2,16,1,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,0
39278,CHICAGO,IL,60644,38.0,0.0,3.0,0.0,1,2,71,2018.0,1,2,1,5.0,30,1,1,1,1,1,1,1,1,-1,1,2,16,1,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,0
39279,CHICAGO,IL,60655,30.0,0.0,0.0,0.0,1,3,3,2010.0,1,3,1,1.0,30,1,1,1,1,1,1,1,1,-1,1,2,16,1,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,0
39280,CHICAGO,IL,60655,30.0,0.0,0.0,0.0,1,2,71,2018.0,1,2,1,5.0,30,1,1,1,1,1,1,1,1,-1,1,2,16,1,5,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,0,1,1,0
39424,CHICAGO,IL,60655,36.9,0.0,2.0,0.0,1,3,1,2014.0,-1,1,1,1.0,30,1,1,1,1,3,0,1,1,-1,1,3,13,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
39425,CHICAGO,IL,60655,36.9,0.0,2.0,0.0,1,14,159,2001.0,2,1,1,2.0,30,1,1,1,1,3,0,1,1,-1,1,3,13,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
39427,GARY,IN,46404,43.0,0.0,0.0,0.0,1,3,1,2014.0,-1,1,1,1.0,30,1,1,1,1,3,0,1,1,-1,1,3,13,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
39428,GARY,IN,46404,43.0,0.0,0.0,0.0,1,14,159,2001.0,2,1,1,2.0,30,1,1,1,1,3,0,1,1,-1,1,3,13,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
39429,GARY,IN,46404,43.0,0.0,0.0,0.0,1,-1,2,2011.0,1,1,1,2.0,30,1,1,1,1,3,0,1,1,-1,1,3,13,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
39430,CHICAGO,IL,60655,36.9,0.0,0.0,0.0,1,3,1,2014.0,-1,1,1,1.0,30,1,1,1,1,3,0,1,1,-1,1,3,13,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
39431,CHICAGO,IL,60655,36.9,0.0,0.0,0.0,1,14,159,2001.0,2,1,1,2.0,30,1,1,1,1,3,0,1,1,-1,1,3,13,2,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
39560,HILLSIDE,IL,60162,24.0,0.0,0.0,0.0,1,1,4,2012.0,1,2,3,2.0,30,1,0,1,2,3,0,1,1,0,2,2,23,2,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0
39655,CHICAGO,IL,60639,36.9,0.0,-1.0,0.0,1,22,299,1995.0,1,3,1,3.0,30,0,0,1,1,1,0,1,1,0,3,2,16,3,6,2020,1.0,0.0,0.0,0.0,2.0,0,1,0,1,1,1,1
39656,CHICAGO,IL,60651,21.0,0.0,0.0,0.0,1,7,47,2011.0,-1,2,1,-1.0,30,0,0,1,1,1,0,1,1,0,3,2,16,3,6,2020,1.0,0.0,0.0,0.0,2.0,0,1,0,0,1,1,1
39657,CHICAGO,IL,60651,21.0,0.0,0.0,0.0,1,22,299,1995.0,1,3,1,3.0,30,0,0,1,1,1,0,1,1,0,3,2,16,3,6,2020,1.0,0.0,0.0,0.0,2.0,0,1,0,0,1,1,1
39889,CHICAGO,IL,60634,47.0,0.0,0.0,0.0,1,5,23,2018.0,2,4,3,2.0,30,1,1,2,1,3,2,1,2,0,2,2,6,1,5,2020,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,1,0
40188,CHICAGO,IL,60640,21.0,0.0,1.0,0.0,1,1,76,2019.0,1,3,1,1.0,35,0,0,2,1,2,1,1,2,0,3,4,16,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0
40189,CHICAGO,IL,60640,21.0,0.0,1.0,0.0,1,11,75,2005.0,1,4,2,1.0,35,0,0,2,1,2,1,1,2,0,3,4,16,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0
40191,CHICAGO,IL,60640,21.0,0.0,1.0,0.0,2,4,29,1996.0,1,3,5,2.0,35,0,0,2,1,2,1,1,2,0,3,4,16,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0
40192,CHICAGO,IL,60618,43.0,0.0,0.0,0.0,1,1,76,2019.0,1,3,1,1.0,35,0,0,2,1,2,1,1,2,0,3,4,16,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0
40193,CHICAGO,IL,60618,43.0,0.0,0.0,0.0,1,11,75,2005.0,1,4,2,1.0,35,0,0,2,1,2,1,1,2,0,3,4,16,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0
40194,CHICAGO,IL,60618,43.0,0.0,0.0,0.0,2,5,23,2014.0,1,3,5,2.0,35,0,0,2,1,2,1,1,2,0,3,4,16,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0
40195,CHICAGO,IL,60618,43.0,0.0,0.0,0.0,2,4,29,1996.0,1,3,5,2.0,35,0,0,2,1,2,1,1,2,0,3,4,16,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0
40247,CHICAGO,IL,60636,49.0,0.0,0.0,0.0,1,29,179,2013.0,1,3,1,7.0,30,2,0,2,4,1,0,1,2,0,1,2,18,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
40350,EVERGREEN_PARK,IL,60805,39.0,0.0,0.0,0.0,1,10,30,2013.0,3,2,1,1.0,25,2,1,2,2,11,2,1,2,0,1,2,20,1,5,2020,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,0
40427,CHICAGO,IL,60644,20.0,0.0,0.0,0.0,1,5,23,2000.0,2,1,1,1.0,30,1,1,2,2,1,1,1,2,0,3,2,23,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
40428,CHICAGO,IL,60644,20.0,0.0,0.0,0.0,1,5,7,2007.0,1,2,1,12.0,30,1,1,2,2,1,1,1,2,0,3,2,23,1,5,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
40611,SALISBURY,MD,21801,27.0,0.0,0.0,0.0,1,4,239,2016.0,3,3,1,4.0,30,1,1,1,1,2,3,2,1,0,1,2,13,2,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1
40911,CHICAGO,IL,60622,33.0,0.0,0.0,0.0,1,5,13,2006.0,1,3,1,1.0,30,1,0,1,4,2,0,1,1,0,1,2,20,2,5,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1
41175,CHICAGO,IL,60622,36.0,0.0,-1.0,0.0,1,-1,1,2010.0,-1,3,1,1.0,30,1,1,1,1,2,2,1,1,-1,1,2,18,7,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
41176,CHICAGO,IL,60622,36.0,0.0,-1.0,0.0,1,6,21,2006.0,1,4,2,6.0,30,1,1,1,1,2,2,1,1,-1,1,2,18,7,5,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,1
