,index,CITY,STATE,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,MAKE,MODEL,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_INBOTH,FATAL_CARPPL,FATAL_OTHPPL,FATAL_INAUTO,FATAL_DEGREE,DAMAGE_500_OR_LESS,DAMAGE_501_1500,DAMAGE_OVER_1500,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE
1651,78656,CHICAGO,IL,60649,23.0,0.0,3.0,0.0,1,3,109,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
1652,78657,CHICAGO,IL,60649,23.0,0.0,3.0,0.0,1,18,105,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
1653,78658,CHICAGO,IL,60649,23.0,0.0,3.0,0.0,1,3,109,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
1654,78659,CHICAGO,IL,60649,23.0,0.0,3.0,0.0,1,18,105,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0
1655,78660,CHICAGO,IL,60637,32.0,0.0,0.0,0.0,1,3,109,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
1656,78661,CHICAGO,IL,60637,32.0,0.0,0.0,0.0,1,18,105,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
1657,78662,CHICAGO,IL,60637,32.0,0.0,0.0,0.0,1,3,109,2017.0,1,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
1658,78663,CHICAGO,IL,60637,32.0,0.0,0.0,0.0,1,18,105,2008.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,19,3,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
1659,78907,CHICAGO,IL,60639,32.0,0.0,0.0,0.0,1,5,38,2003.0,1,2,1,1.0,30,0,0,1,2,1,0,1,1,0,2,4,1,4,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
1660,78936,CHICAGO,IL,60644,36.9,0.0,5.0,0.0,1,28,45,2008.0,5,2,1,1.0,30,1,1,1,5,2,7,1,1,0,2,2,5,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
1661,78937,CHICAGO,IL,60644,61.0,0.0,0.0,0.0,1,-1,2,2011.0,-1,4,2,-1.0,30,1,1,1,5,2,7,1,1,0,2,2,5,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
1662,78938,CHICAGO,IL,60644,61.0,0.0,0.0,0.0,1,28,45,2008.0,5,2,1,1.0,30,1,1,1,5,2,7,1,1,0,2,2,5,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
1663,79123,PARK_RIDGE,IL,60068,54.0,0.0,0.0,0.0,1,23,61,2012.0,1,4,1,10.0,35,1,1,1,1,3,2,1,1,0,2,2,6,4,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
1664,79154,CHICAGO,IL,60644,36.9,0.0,2.0,0.0,1,1,49,2011.0,3,4,2,1.0,30,1,1,1,1,5,4,1,1,0,3,2,11,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
1665,79156,CHICAGO,IL,60610,59.0,-1.0,2.0,0.0,1,1,49,2011.0,3,4,2,1.0,30,1,1,1,1,5,4,1,1,0,3,2,11,4,6,2020,0.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
1666,79241,CHICAGO,IL,60611,90.0,0.0,0.0,0.0,1,2,382,2003.0,1,1,1,4.0,35,1,1,2,1,4,0,1,2,0,2,2,13,4,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
1667,79280,CHICAGO,IL,60609,36.0,0.0,3.0,0.0,1,9,1,2010.0,2,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,2,2,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
1668,79281,CHICAGO,IL,60609,36.0,0.0,3.0,0.0,1,1,6,2017.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,2,2,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
1669,79282,CHICAGO,IL,60620,41.0,0.0,0.0,0.0,1,9,1,2010.0,2,2,1,1.0,30,1,1,1,2,1,4,1,1,0,1,2,2,2,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
1670,79283,CHICAGO,IL,60620,41.0,0.0,0.0,0.0,1,1,6,2017.0,1,3,1,6.0,30,1,1,1,2,1,4,1,1,0,1,2,2,2,6,2020,1.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,0
1671,79647,CHICAGO,IL,60634,36.9,0.0,2.0,0.0,1,22,107,2004.0,1,6,2,1.0,30,0,0,1,1,2,1,1,-1,-1,2,2,17,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
1672,79648,CHICAGO,IL,60634,36.9,0.0,2.0,0.0,1,2,24,2010.0,1,4,1,1.0,30,0,0,1,1,2,1,1,-1,-1,2,2,17,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,0
1673,79649,CHICAGO,IL,60643,63.0,0.0,0.0,0.0,1,22,107,2004.0,1,6,2,1.0,30,0,0,1,1,2,1,1,-1,-1,2,2,17,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
1674,79650,CHICAGO,IL,60643,63.0,0.0,0.0,0.0,1,2,24,2010.0,1,4,1,1.0,30,0,0,1,1,2,1,1,-1,-1,2,2,17,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,0
1675,79675,CHICAGO,IL,60643,36.9,0.0,6.0,0.0,1,13,1,2011.0,1,4,1,1.0,30,1,1,1,1,7,2,1,1,0,1,2,17,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
1676,79676,CHICAGO,IL,60643,36.9,0.0,6.0,0.0,1,9,70,2015.0,1,2,7,6.0,30,1,1,1,1,7,2,1,1,0,1,2,17,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,1,1,1,1
1677,79677,CHICAGO,IL,60652,27.0,0.0,0.0,0.0,1,13,1,2011.0,1,4,1,1.0,30,1,1,1,1,7,2,1,1,0,1,2,17,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
1678,79678,CHICAGO,IL,60652,27.0,0.0,0.0,0.0,1,9,70,2015.0,1,2,7,6.0,30,1,1,1,1,7,2,1,1,0,1,2,17,4,6,2020,1.0,0.0,0.0,0.0,2.0,0,0,1,0,1,1,1
1679,79736,DOLTON,IL,60419,22.0,0.0,0.0,0.0,1,2,8,2015.0,1,4,1,3.0,30,1,1,1,1,2,0,1,1,0,2,2,18,4,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
1680,79762,CHICAGO,IL,60660,40.0,0.0,0.0,0.0,1,3,57,2006.0,2,3,1,2.0,30,1,1,1,1,3,1,1,1,0,3,2,15,4,6,2020,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0
1681,79814,CHICAGO,IL,60622,39.0,0.0,0.0,0.0,1,4,130,2017.0,1,4,1,2.0,30,1,1,1,1,3,0,1,1,0,2,3,17,4,6,2020,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1
1682,79838,CHICAGO,IL,60637,19.0,0.0,-1.0,0.0,1,3,3,2015.0,1,3,4,3.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,1
1683,79839,CHICAGO,IL,60637,19.0,0.0,-1.0,0.0,1,1,4,2014.0,1,1,1,3.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,1
1684,79840,CHICAGO,IL,60637,19.0,0.0,-1.0,0.0,1,10,30,2004.0,1,4,1,4.0,30,-1,-1,1,1,2,1,1,1,-1,1,3,18,4,6,2020,1.0,0.0,0.0,0.0,3.0,0,0,1,1,1,0,1
